SPECIES LANDED,SPECIES CODE,SPECIES LICENSE,LICENSE CODE,WEIGHT,YEAR,MONTH,DATE,DOCUMENT,NAFO UNIT,FISHING AREA,LAT,LONG,DOC CODE,COMMUNITY CODE,COMMUNITY,VALUE,AREA,SEASON,TRIP ID,NROW
HALIBUT,130,"GROUNDFISH, UNSPECIFIED",199,51.256,2006,5,01/05/2006,FIXED GEAR GROUNDFISH MONITORI,4XS,4X,45.06667,-65.98333,135985,13501,HAMPTON,519.79,Musquash,Spring,162126,119
COD,100,"GROUNDFISH, UNSPECIFIED",199,7.258,2006,6,01/06/2006,FIXED GEAR GROUNDFISH MONITORI,4XS,4X,45.08333,-66.31667,138025,24902,DIPPER HARBOUR,14.01,Musquash,Spring,162973,120
HALIBUT,130,"GROUNDFISH, UNSPECIFIED",199,49.723,2006,6,01/06/2006,FIXED GEAR GROUNDFISH MONITORI,4XS,4X,45.08333,-66.31667,138025,24902,DIPPER HARBOUR,406.88,Musquash,Spring,162973,121
COD,100,"GROUNDFISH, UNSPECIFIED",199,123.053,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.11667,133034,13608,METEGHAN,237.49,Musquash,Spring,163084,122
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,19.292,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.11667,133034,13608,METEGHAN,32.02,Musquash,Spring,163084,123
"FLOUNDER, UNSPECIFIED",149,"GROUNDFISH, UNSPECIFIED",199,21.797,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.11667,133034,13608,METEGHAN,37.93,Musquash,Spring,163084,124
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,4.86,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.11667,133034,13608,METEGHAN,4.37,Musquash,Spring,163084,125
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,23.633,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.11667,133034,13608,METEGHAN,20.32,Musquash,Spring,163084,126
HALIBUT,130,"GROUNDFISH, UNSPECIFIED",199,36.963,2006,6,01/06/2006,FIXED GEAR GROUNDFISH MONITORI,4XS,4X,44.98333,-66.38333,135726,13712,SANDY COVE,302.47,Musquash,Spring,163934,127
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,269.486,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.9,-66.21667,134350,13802,DIGBY,509.06,Musquash,Spring,164448,128
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,404.23,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.91667,-66.15,134350,13802,DIGBY,763.59,Musquash,Spring,164448,129
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,34.286,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.91667,-66.15,134350,13802,DIGBY,34.29,Musquash,Spring,164448,130
COD,100,"GROUNDFISH, UNSPECIFIED",199,64.222,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.93333,-66.16667,134144,13608,METEGHAN,123.95,Musquash,Spring,164602,131
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,115.586,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.93333,-66.16667,134144,13608,METEGHAN,191.88,Musquash,Spring,164602,132
"FLOUNDER, UNSPECIFIED",149,"GROUNDFISH, UNSPECIFIED",199,24.532,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.93333,-66.16667,134144,13608,METEGHAN,42.69,Musquash,Spring,164602,133
COD,100,"GROUNDFISH, UNSPECIFIED",199,74.924,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.21667,134144,13608,METEGHAN,144.6,Musquash,Spring,164602,134
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,103.201,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.21667,134144,13608,METEGHAN,171.31,Musquash,Spring,164602,135
"FLOUNDER, UNSPECIFIED",149,"GROUNDFISH, UNSPECIFIED",199,91.992,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.21667,134144,13608,METEGHAN,160.06,Musquash,Spring,164602,136
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,2.495,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.21667,134144,13608,METEGHAN,2.15,Musquash,Spring,164602,137
COD,100,"GROUNDFISH, UNSPECIFIED",199,64.222,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.23333,134144,13608,METEGHAN,123.95,Musquash,Spring,164602,138
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,103.201,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.23333,134144,13608,METEGHAN,171.31,Musquash,Spring,164602,139
"FLOUNDER, UNSPECIFIED",149,"GROUNDFISH, UNSPECIFIED",199,91.992,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.23333,134144,13608,METEGHAN,160.06,Musquash,Spring,164602,140
MONKFISH,177,"GROUNDFISH, UNSPECIFIED",199,4.627,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.23333,134144,13608,METEGHAN,4.49,Musquash,Spring,164602,141
COD,100,"GROUNDFISH, UNSPECIFIED",199,77.128,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.93333,-66.33333,134197,13321,LOWER WEST PUBNICO,158.11,Musquash,Spring,164638,142
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,112.174,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.93333,-66.33333,134197,13321,LOWER WEST PUBNICO,183.97,Musquash,Spring,164638,143
GREYSOLE/WITCH,142,"GROUNDFISH, UNSPECIFIED",199,132.687,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.93333,-66.33333,134197,13321,LOWER WEST PUBNICO,131.63,Musquash,Spring,164638,144
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,5.733,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.93333,-66.33333,134197,13321,LOWER WEST PUBNICO,4.93,Musquash,Spring,164638,145
CUSK,173,"GROUNDFISH, UNSPECIFIED",199,0.099,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.93333,-66.33333,134197,13321,LOWER WEST PUBNICO,0.09,Musquash,Spring,164638,146
CATFISH,174,"GROUNDFISH, UNSPECIFIED",199,0.643,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.93333,-66.33333,134197,13321,LOWER WEST PUBNICO,0.26,Musquash,Spring,164638,147
COD,100,"GROUNDFISH, UNSPECIFIED",199,68.559,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.38333,134197,13321,LOWER WEST PUBNICO,140.55,Musquash,Spring,164638,148
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,145.41,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.38333,134197,13321,LOWER WEST PUBNICO,238.47,Musquash,Spring,164638,149
GREYSOLE/WITCH,142,"GROUNDFISH, UNSPECIFIED",199,154.802,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.38333,134197,13321,LOWER WEST PUBNICO,153.56,Musquash,Spring,164638,150
CUSK,173,"GROUNDFISH, UNSPECIFIED",199,0.112,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.38333,134197,13321,LOWER WEST PUBNICO,0.1,Musquash,Spring,164638,151
CATFISH,174,"GROUNDFISH, UNSPECIFIED",199,0.728,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.38333,134197,13321,LOWER WEST PUBNICO,0.3,Musquash,Spring,164638,152
COD,100,"GROUNDFISH, UNSPECIFIED",199,51.419,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.01667,134197,13321,LOWER WEST PUBNICO,105.41,Musquash,Spring,164638,153
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,224.347,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.01667,134197,13321,LOWER WEST PUBNICO,367.93,Musquash,Spring,164638,154
GREYSOLE/WITCH,142,"GROUNDFISH, UNSPECIFIED",199,17.692,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.01667,134197,13321,LOWER WEST PUBNICO,17.55,Musquash,Spring,164638,155
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,53.743,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.01667,134197,13321,LOWER WEST PUBNICO,39.23,Musquash,Spring,164638,156
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,17.2,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.01667,134197,13321,LOWER WEST PUBNICO,14.79,Musquash,Spring,164638,157
CUSK,173,"GROUNDFISH, UNSPECIFIED",199,0.113,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.01667,134197,13321,LOWER WEST PUBNICO,0.1,Musquash,Spring,164638,158
CATFISH,174,"GROUNDFISH, UNSPECIFIED",199,0.737,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.01667,134197,13321,LOWER WEST PUBNICO,0.3,Musquash,Spring,164638,159
MONKFISH,177,"GROUNDFISH, UNSPECIFIED",199,30.164,2006,6,01/06/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.98333,-66.01667,134197,13321,LOWER WEST PUBNICO,29.26,Musquash,Spring,164638,160
COD,100,"GROUNDFISH, UNSPECIFIED",199,23.277,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,134362,13802,DIGBY,40.22,Musquash,Summer,164951,161
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,326.722,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,134362,13802,DIGBY,585.49,Musquash,Summer,164951,162
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,226.144,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,134362,13802,DIGBY,271.37,Musquash,Summer,164951,163
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,8.064,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.01667,134362,13802,DIGBY,6.94,Musquash,Summer,164951,164
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,609.88,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.06667,134362,13802,DIGBY,1092.9,Musquash,Summer,164951,165
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,129.873,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.06667,134362,13802,DIGBY,94.81,Musquash,Summer,164951,166
COD,100,"GROUNDFISH, UNSPECIFIED",199,47.401,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.95,-66.25,134366,13708,LITTLE RIVER,115.18,Musquash,Summer,165031,167
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,190.242,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.95,-66.25,134366,13708,LITTLE RIVER,418.53,Musquash,Summer,165031,168
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,115.78,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.95,-66.25,134366,13708,LITTLE RIVER,114.62,Musquash,Summer,165031,169
COD,100,"GROUNDFISH, UNSPECIFIED",199,142.203,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.03333,134366,13708,LITTLE RIVER,345.55,Musquash,Summer,165031,170
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,47.561,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.03333,134366,13708,LITTLE RIVER,104.63,Musquash,Summer,165031,171
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,57.891,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-66.03333,134366,13708,LITTLE RIVER,57.31,Musquash,Summer,165031,172
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,332.923,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.96667,134366,13708,LITTLE RIVER,732.43,Musquash,Summer,165031,173
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,115.78,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.96667,134366,13708,LITTLE RIVER,114.62,Musquash,Summer,165031,174
COD,100,"GROUNDFISH, UNSPECIFIED",199,585.682,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-65.96667,134319,13708,LITTLE RIVER,444.76,Musquash,Summer,165087,175
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,4946.855,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-65.96667,134319,13708,LITTLE RIVER,9794.77,Musquash,Summer,165087,176
GREYSOLE/WITCH,142,"GROUNDFISH, UNSPECIFIED",199,1.619,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-65.96667,134319,13708,LITTLE RIVER,2.67,Musquash,Summer,165087,177
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,8.528,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-65.96667,134319,13708,LITTLE RIVER,14.08,Musquash,Summer,165087,178
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,182.118,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-65.96667,134319,13708,LITTLE RIVER,180.3,Musquash,Summer,165087,179
COD,100,"GROUNDFISH, UNSPECIFIED",199,63.146,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.01667,134993,13802,DIGBY,109.12,Musquash,Summer,165102,180
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,142.363,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.01667,134993,13802,DIGBY,255.11,Musquash,Summer,165102,181
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,57.251,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66.01667,134993,13802,DIGBY,41.79,Musquash,Summer,165102,182
COD,100,"GROUNDFISH, UNSPECIFIED",199,42.098,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-65.98333,134993,13802,DIGBY,72.75,Musquash,Summer,165102,183
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,284.727,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-65.98333,134993,13802,DIGBY,510.23,Musquash,Summer,165102,184
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,114.501,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.01667,-65.98333,134993,13802,DIGBY,83.59,Musquash,Summer,165102,185
COD,100,"GROUNDFISH, UNSPECIFIED",199,4.748,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.05,135355,13608,METEGHAN,9.73,Musquash,Summer,165175,186
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,130.787,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.05,135355,13608,METEGHAN,214.49,Musquash,Summer,165175,187
"FLOUNDER, UNSPECIFIED",149,"GROUNDFISH, UNSPECIFIED",199,7.348,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.05,135355,13608,METEGHAN,12.79,Musquash,Summer,165175,188
COD,100,"GROUNDFISH, UNSPECIFIED",199,7.122,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.03333,135355,13608,METEGHAN,14.6,Musquash,Summer,165175,189
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,130.787,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.03333,135355,13608,METEGHAN,214.49,Musquash,Summer,165175,190
"FLOUNDER, UNSPECIFIED",149,"GROUNDFISH, UNSPECIFIED",199,29.393,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.03333,135355,13608,METEGHAN,51.14,Musquash,Summer,165175,191
CATFISH,174,"GROUNDFISH, UNSPECIFIED",199,4.536,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.03333,-66.03333,135355,13608,METEGHAN,1.86,Musquash,Summer,165175,192
COD,100,"GROUNDFISH, UNSPECIFIED",199,49.358,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.03333,135005,13802,DIGBY,85.29,Musquash,Summer,165181,193
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,286.31,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.03333,135005,13802,DIGBY,513.07,Musquash,Summer,165181,194
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,160.949,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.03333,135005,13802,DIGBY,193.14,Musquash,Summer,165181,195
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,1.807,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.03333,135005,13802,DIGBY,1.55,Musquash,Summer,165181,196
CATFISH,174,"GROUNDFISH, UNSPECIFIED",199,36.288,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.03333,135005,13802,DIGBY,14.88,Musquash,Summer,165181,197
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,23.824,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45,-66.03333,135005,13802,DIGBY,54.56,Musquash,Summer,165181,198
COD,100,"GROUNDFISH, UNSPECIFIED",199,98.715,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.96667,135005,13802,DIGBY,170.58,Musquash,Summer,165181,199
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,47.719,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.96667,135005,13802,DIGBY,85.51,Musquash,Summer,165181,200
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,160.949,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.96667,135005,13802,DIGBY,193.14,Musquash,Summer,165181,201
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,1.251,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.96667,135005,13802,DIGBY,1.08,Musquash,Summer,165181,202
CATFISH,174,"GROUNDFISH, UNSPECIFIED",199,108.863,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.96667,135005,13802,DIGBY,44.63,Musquash,Summer,165181,203
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,16.494,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-65.96667,135005,13802,DIGBY,37.77,Musquash,Summer,165181,204
COD,100,"GROUNDFISH, UNSPECIFIED",199,20.128,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08333,-66,135967,13608,METEGHAN,41.26,Musquash,Summer,165669,205
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,171.884,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08333,-66,135967,13608,METEGHAN,281.89,Musquash,Summer,165669,206
"FLOUNDER, UNSPECIFIED",149,"GROUNDFISH, UNSPECIFIED",199,153.965,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08333,-66,135967,13608,METEGHAN,267.9,Musquash,Summer,165669,207
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,5.833,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08333,-66,135967,13608,METEGHAN,4.26,Musquash,Summer,165669,208
CATFISH,174,"GROUNDFISH, UNSPECIFIED",199,10.886,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08333,-66,135967,13608,METEGHAN,4.46,Musquash,Summer,165669,209
MONKFISH,177,"GROUNDFISH, UNSPECIFIED",199,4.536,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08333,-66,135967,13608,METEGHAN,4.4,Musquash,Summer,165669,210
SCULPIN,181,"GROUNDFISH, UNSPECIFIED",199,43.092,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.08333,-66,135967,13608,METEGHAN,98.68,Musquash,Summer,165669,211
COD,100,"GROUNDFISH, UNSPECIFIED",199,3.901,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,135776,13708,LITTLE RIVER,8,Musquash,Summer,165868,212
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,4.506,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,135776,13708,LITTLE RIVER,7.39,Musquash,Summer,165868,213
REDFISH,120,"GROUNDFISH, UNSPECIFIED",199,1.134,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,135776,13708,LITTLE RIVER,0.7,Musquash,Summer,165868,214
HALIBUT,130,"GROUNDFISH, UNSPECIFIED",199,0.655,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,135776,13708,LITTLE RIVER,5.48,Musquash,Summer,165868,215
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,6.245,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,135776,13708,LITTLE RIVER,7.49,Musquash,Summer,165868,216
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,2.873,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,135776,13708,LITTLE RIVER,2.1,Musquash,Summer,165868,217
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,0.635,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,135776,13708,LITTLE RIVER,0.55,Musquash,Summer,165868,218
MONKFISH,177,"GROUNDFISH, UNSPECIFIED",199,0.159,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,44.96667,-66,135776,13708,LITTLE RIVER,0.15,Musquash,Summer,165868,219
COD,100,"GROUNDFISH, UNSPECIFIED",199,3.901,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66,135776,13708,LITTLE RIVER,8,Musquash,Summer,165868,220
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,4.506,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66,135776,13708,LITTLE RIVER,7.39,Musquash,Summer,165868,221
REDFISH,120,"GROUNDFISH, UNSPECIFIED",199,1.134,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66,135776,13708,LITTLE RIVER,0.7,Musquash,Summer,165868,222
HALIBUT,130,"GROUNDFISH, UNSPECIFIED",199,0.655,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66,135776,13708,LITTLE RIVER,5.48,Musquash,Summer,165868,223
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,6.245,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66,135776,13708,LITTLE RIVER,7.49,Musquash,Summer,165868,224
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,2.873,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66,135776,13708,LITTLE RIVER,2.1,Musquash,Summer,165868,225
WHITE HAKE,171,"GROUNDFISH, UNSPECIFIED",199,0.635,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66,135776,13708,LITTLE RIVER,0.55,Musquash,Summer,165868,226
MONKFISH,177,"GROUNDFISH, UNSPECIFIED",199,0.159,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66,135776,13708,LITTLE RIVER,0.15,Musquash,Summer,165868,227
COD,100,"GROUNDFISH, UNSPECIFIED",199,3.901,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66.06667,135776,13708,LITTLE RIVER,8,Musquash,Summer,165868,228
HADDOCK,110,"GROUNDFISH, UNSPECIFIED",199,4.506,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66.06667,135776,13708,LITTLE RIVER,7.39,Musquash,Summer,165868,229
REDFISH,120,"GROUNDFISH, UNSPECIFIED",199,1.134,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66.06667,135776,13708,LITTLE RIVER,0.7,Musquash,Summer,165868,230
HALIBUT,130,"GROUNDFISH, UNSPECIFIED",199,0.655,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66.06667,135776,13708,LITTLE RIVER,5.48,Musquash,Summer,165868,231
WINTER FLOUNDER,143,"GROUNDFISH, UNSPECIFIED",199,6.245,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66.06667,135776,13708,LITTLE RIVER,7.49,Musquash,Summer,165868,232
POLLOCK,170,"GROUNDFISH, UNSPECIFIED",199,2.873,2006,7,01/07/2006,MOBILE GEAR GROUNDFISH MONITOR,4XS,4X,45.05,-66.06667,135776,13708,LITTLE RIVER,2.1,Musquash,Summer,165868,233
